39,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
40,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
41,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
42,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
43,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
44,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
45,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,5,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,6,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,7,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,2,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,1,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
45,15,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,15,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,15,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,1,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,3,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,2,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
37,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
40,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
41,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
42,4,mw24uRrsE/tgdEaDB0rKmZLurdw=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,0,ZZBLeoGKUE34XDDTgBW2iXSP1WA=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
43,4,ZZBLeoGKUE34XDDTgBW2iXSP1WA=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
