37,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
37,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
45,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
44,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
37,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
43,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
42,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
40,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
40,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
37,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
41,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
41,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
45,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
44,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
43,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
42,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
42,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
43,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
41,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
40,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
37,-1,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
44,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
45,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
42,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
41,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
45,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
44,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
43,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
40,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-13,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
37,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,-12,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
45,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-2,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
44,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,-14,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-12,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
43,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
42,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
34,-12,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
41,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
40,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
37,-3,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
32,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
35,-12,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
39,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
38,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
36,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-16,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-15,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
47,-5,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
46,-5,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
33,-4,i6WmHnxNmbTGi7CmKtG1ih5xRp8=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
