-11,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-11,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-10,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-10,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-7,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-6,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-6,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-8,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-7,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-8,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-9,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-9,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-15,-3,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-15,-2,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-14,-2,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-5,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-5,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-15,-4,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-12,-6,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-12,-7,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-15,-1,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-14,-1,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-5,-4,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-6,-4,bJuqBPmKrBkUYiXnsKonDJIOUUI=,YsojtCFMjNB2G/SxmfS+OsBPQkI=
-5,-5,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-4,-4,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-1,-2,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-1,-3,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-7,-8,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-6,-8,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-10,-8,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-9,-8,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-6,-5,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
-12,-5,bJuqBPmKrBkUYiXnsKonDJIOUUI=,CHlP+dXoIbLgB6lC+1uK6JKXfhE=
